simulation,segmented_fraction,mean_region_area,median_region_area,separability,connected_components,threshold_instability
80688.0,0.0232214,0.160544,0.400213,0.0739303,0.0233953,0.318696
80689.0,0.192618,0.375688,0.182292,0.0660275,0.019217,0.164157
80690.0,0.151627,0.0784062,0.182303,0.36933,0.12325,0.0950829
80691.0,0.252711,0.103698,0.0475131,0.394268,0.0754603,0.12635
80692.0,0.021878,0.0499445,0.0311359,0.155561,0.446397,0.295083
80693.0,0.0938188,0.0153474,0.21391,0.0952277,0.479432,0.102264
80694.0,0.533557,0.271394,0.0208963,0.00422256,0.131572,0.0383577
80695.0,0.0737973,0.550909,0.0972673,0.185822,0.0182176,0.0739869
80696.0,0.13665,0.230299,0.195068,0.164029,0.234015,0.0399395
80697.0,0.136453,0.0750489,0.316531,0.189061,0.0223261,0.26058
80698.0,0.325156,0.0630103,0.160885,0.00373272,0.0527107,0.394506
80699.0,0.0601179,0.00613914,0.160616,0.342928,0.0639213,0.366277
80700.0,0.10365,0.0357452,0.0691274,0.433111,0.135115,0.223252
80701.0,0.103181,0.00241897,0.152097,0.00888964,0.418754,0.31466
80702.0,0.0851219,0.258059,0.0314972,0.509054,0.010121,0.106147
80703.0,0.121628,0.225171,0.0197847,0.167991,0.327683,0.137743
80704.0,0.112952,0.686372,0.0473483,0.00242763,0.0479202,0.10298
80705.0,0.00629625,0.0150141,0.648998,0.0706694,0.0516337,0.207389
80706.0,0.0865501,0.127422,0.0648115,0.431453,0.263189,0.0265744
80707.0,0.0226502,0.082434,0.042018,0.489306,0.248069,0.115523
80708.0,0.169786,0.313861,0.0251735,0.220636,0.127207,0.143337
80709.0,0.0545377,0.215479,0.262238,0.198979,0.158709,0.110057
80710.0,0.042573,0.122914,0.160759,0.288113,0.0086514,0.37699
80711.0,0.189832,0.072098,0.470317,0.0315108,0.0530901,0.183152
80712.0,0.359847,0.104301,0.286383,0.0416849,0.146474,0.0613096
80713.0,0.571055,0.288331,0.0594723,0.0634208,0.00525036,0.0124701
80714.0,0.0346544,0.0745758,0.518324,0.0752837,0.0716887,0.225473
80715.0,0.144559,0.420635,0.0170555,0.148136,0.26632,0.00329413
80716.0,0.0200938,0.074453,0.207201,0.10443,0.572583,0.0212387
80717.0,0.0153119,0.308757,0.0952569,0.0630903,0.115596,0.401988
80718.0,0.124775,0.0271023,0.371334,0.13028,0.118747,0.227761
80719.0,0.456161,0.218206,0.147949,0.0201622,0.0324082,0.125114
80720.0,0.136234,0.223082,0.4513,0.137227,0.0434765,0.0086805
80721.0,0.0357839,0.382179,0.0117505,0.0258181,0.279506,0.264962
80722.0,0.176246,0.030691,0.433554,0.285384,0.00158598,0.0725397
80723.0,0.0749044,0.0488547,0.517416,0.200892,0.0462012,0.111732
80724.0,0.0733356,0.20828,0.0731082,0.0322036,0.543273,0.0697996
80725.0,0.12754,0.0261708,0.246441,0.076114,0.352221,0.171512
80726.0,0.0766423,0.103968,0.125746,0.139689,0.188349,0.365606
80727.0,0.106666,0.0236059,0.112317,0.216825,0.106841,0.433746
80728.0,0.449302,0.155441,0.123029,0.070336,0.00330842,0.198583
80729.0,0.0990506,0.239948,0.223607,0.0147826,0.260186,0.162425
80730.0,0.0104128,0.238709,0.0936653,0.137344,0.0493911,0.470478
80731.0,0.0096668,0.133052,0.0450165,0.605088,0.184899,0.0222783
80732.0,0.61444,0.0916359,0.19097,0.0259255,0.0654223,0.0116062
80733.0,0.0932493,0.291546,0.4947,0.0312287,0.0558659,0.0334098
80734.0,0.0371814,0.212074,0.0122919,0.15795,0.177716,0.402787
80735.0,0.431267,0.110085,0.15094,0.014409,0.15091,0.142388
80736.0,0.231538,0.181142,0.12575,0.145103,0.000687107,0.315781
80737.0,0.293493,0.0118578,0.370194,0.254077,0.0253212,0.0450567
80738.0,0.0469018,0.0120026,0.356294,0.497992,0.0170152,0.0697948
80739.0,0.0226434,0.475311,0.126645,0.0608025,0.0103527,0.304245
80740.0,0.0683516,0.396027,0.0389074,0.217624,0.0920581,0.187032
80741.0,0.385783,0.334422,0.099843,0.0214198,0.150629,0.00790285
80742.0,0.0562603,0.237113,0.137848,0.186903,0.264749,0.117127
80743.0,0.0859566,0.123083,0.374331,0.213904,0.0736768,0.129049
80744.0,0.585843,0.0503839,0.189888,0.0780076,0.0566034,0.0392737
80745.0,0.257374,0.285354,0.129489,0.044431,0.195452,0.0878994
80746.0,0.0165938,0.0762887,0.147134,0.166228,0.486062,0.107693
80747.0,0.117774,0.0512217,0.104964,0.00498393,0.423731,0.297326
80748.0,0.099493,0.0642818,0.0978986,0.47479,0.0109757,0.252561
80749.0,0.0104505,0.37076,0.0114939,0.238757,0.148663,0.219875
80750.0,0.132123,0.41091,0.0479145,0.151082,0.0671631,0.190807
80751.0,0.00866004,0.233975,0.508754,0.101851,0.087584,0.0591754
80752.0,0.382769,0.156212,0.11394,0.0602782,0.190219,0.0965812
80753.0,0.255682,0.0169918,0.417428,0.0131476,0.164559,0.132191
80754.0,0.0177531,0.0495612,0.0147737,0.690107,0.0259589,0.201846
80755.0,0.098608,0.52452,0.0652319,0.159666,0.107903,0.0440719
80756.0,0.0062403,0.182832,0.0195883,0.113333,0.483119,0.194888
80757.0,0.206494,0.161084,0.0204471,0.0792246,0.383602,0.149148
80758.0,0.113123,0.0415616,0.268672,0.27154,0.00222477,0.302878
80759.0,0.323352,0.213285,0.140949,0.233039,0.075909,0.013465
80760.0,0.0963725,0.233499,0.324983,0.0245845,0.21855,0.10201
80761.0,0.0343729,0.221989,0.127881,0.457606,0.068691,0.0894597
80762.0,0.295543,0.493898,0.0166802,0.0757467,0.0602583,0.0578742
80763.0,0.25794,0.0575,0.0863432,0.236551,0.0316898,0.329976
80764.0,0.112215,0.058636,0.33573,0.261624,0.230924,0.000872201
80765.0,0.643962,0.261727,0.00108825,0.00797346,0.0484274,0.0368215
80766.0,0.121215,0.0266427,0.228467,0.240346,0.145234,0.238096
80767.0,0.160627,0.188715,0.38266,0.183889,0.0174726,0.0666358
80768.0,0.518175,0.00948834,0.0277518,0.0905741,0.0703245,0.283687
80769.0,0.34022,0.0527938,0.298979,0.173468,0.0888214,0.0457169
80770.0,0.147078,0.117728,0.00271973,0.0864997,0.012585,0.633389
80771.0,0.0808091,0.110178,0.218398,0.352757,0.236622,0.00123602
80772.0,0.627347,0.136504,0.020178,0.00451415,0.187421,0.0240356
80773.0,0.143556,0.203522,0.0553712,0.504675,0.0894497,0.0034257
80774.0,0.0781599,0.216601,0.386691,0.0947831,0.120473,0.103293
80775.0,0.0654268,0.0193885,0.0553215,0.113857,0.0153404,0.730666
80776.0,0.0451748,0.137557,0.486984,0.199865,0.122575,0.00784371
80777.0,0.0224032,0.309604,0.236909,0.391034,0.00105136,0.0389978
80778.0,0.0587658,0.21994,0.0723372,0.15855,0.477948,0.0124592
80779.0,0.0641659,0.524006,0.0642189,0.0519307,0.176903,0.118775
80780.0,0.139058,0.0882274,0.0776253,0.125227,0.272028,0.297835
80781.0,0.0977866,0.0792016,0.00817758,0.303335,0.0260075,0.485492
80782.0,0.0360183,0.135824,0.134756,0.326378,0.193274,0.17375
80783.0,0.360665,0.136243,0.250446,0.0765742,0.0612425,0.114829
80784.0,0.060102,0.274984,0.372375,0.0723234,0.0208543,0.199361
80785.0,0.00431939,0.259807,0.164659,0.223072,0.275207,0.072936
80786.0,0.0701546,0.297148,0.0569809,0.0169874,0.303592,0.255137
80787.0,0.180486,0.176596,0.250117,0.177709,0.134445,0.0806473
80788.0,0.255644,0.0392194,0.334918,0.0817188,0.266217,0.0222835
80789.0,0.40428,0.0145274,0.322325,0.125185,0.0910921,0.0425907
80790.0,0.128882,0.0748749,0.127458,0.255456,0.296036,0.117294
80791.0,0.0935715,0.0604082,0.244207,0.0110571,0.339949,0.250807
80792.0,0.142538,0.19419,0.147715,0.00369266,0.199589,0.312276
80793.0,0.0256009,0.251264,0.417608,0.106674,0.136471,0.0623821
80794.0,0.120311,0.264082,0.161288,0.132628,0.129318,0.192374
80795.0,0.0151267,0.156265,0.246725,0.0879576,0.218087,0.275838
80796.0,0.192045,0.0551297,0.201707,0.157516,0.260004,0.133599
80797.0,0.271586,0.0384323,0.114402,0.041183,0.158428,0.375968
80798.0,0.0660732,0.0277074,0.128091,0.253237,0.177542,0.347349
80799.0,0.0513655,0.582202,0.0212221,0.197,0.0118205,0.13639
80800.0,0.4424,0.423955,0.0146283,0.0104299,0.0241989,0.0843884
80801.0,0.148107,0.0197914,0.205224,0.455098,0.0993229,0.0724565
80802.0,0.245769,0.4107,0.136005,0.00232765,0.0215436,0.183655
80803.0,0.162834,0.023324,0.335634,0.0405763,0.0940821,0.343549
80804.0,0.436506,0.00775153,0.134902,0.14496,0.0419111,0.233969
80805.0,0.313327,0.29841,0.19609,0.0621873,0.054115,0.0758714
80806.0,0.164764,0.0869588,0.513021,0.0187008,0.134943,0.0816122
80807.0,0.340588,0.206473,0.0581171,0.0666846,0.1042,0.223936
80808.0,0.0415015,0.159056,0.0310395,0.0297626,0.0509472,0.687694
80809.0,0.125337,0.299557,0.0764879,0.22074,0.187063,0.0908153
80810.0,0.0888404,0.146897,0.0350302,0.678387,0.0383606,0.0124845
80811.0,0.165765,0.0425842,0.00975578,0.0246945,0.610267,0.146934
80812.0,0.0500328,0.261552,0.277238,0.00616451,0.378032,0.0269801
80813.0,0.174621,0.318372,0.0665825,0.203277,0.204861,0.0322864
80814.0,0.122047,0.0635562,0.00674127,0.345871,0.101894,0.359891
80815.0,0.250496,0.110456,0.0823961,0.306709,0.0802331,0.169709
80816.0,0.210711,0.141508,0.283204,0.210656,0.0855143,0.0684062
80817.0,0.0379501,0.1898,0.165232,0.483718,0.0447168,0.0785834
80818.0,0.23131,0.269894,0.188016,0.0239517,0.162509,0.124319
80819.0,0.144861,0.00483117,0.136424,0.00526774,0.28945,0.419166
80820.0,0.293321,0.0679858,0.144153,0.03767,0.33905,0.11782
80821.0,0.0185724,0.126987,0.0189512,0.508643,0.267031,0.0598158
80822.0,0.0485255,0.0351289,0.21857,0.395816,0.129538,0.172422
80823.0,0.129976,0.560572,0.11146,0.0985113,0.0203386,0.0791423
80824.0,0.126147,0.00751665,0.145392,0.433139,0.135049,0.152757
80825.0,0.0713294,0.0826785,0.631794,0.117124,0.0092363,0.0878379
80826.0,0.0294024,0.00945378,0.0571488,0.352392,0.46817,0.0834325
80827.0,0.122345,0.0181901,0.259247,0.231212,0.297539,0.0714671
80828.0,0.204737,0.219809,0.434288,0.0291677,0.0937076,0.0182914
80829.0,0.179623,0.0598691,0.0938388,0.0864083,0.311332,0.268928
80830.0,0.429278,0.128235,0.260599,0.0133941,0.167918,0.000577073
80831.0,0.25444,0.00841071,0.478225,0.240895,0.0147286,0.00330049
80832.0,0.0759772,0.029622,0.299979,0.264179,0.270643,0.0595998
80833.0,0.00831901,0.196189,0.0547232,0.0869431,0.347936,0.305889
80834.0,0.373964,0.130489,0.16516,0.204352,0.0137928,0.112241
80835.0,0.0978592,0.328128,0.13899,0.0246001,0.371573,0.0388489
80836.0,0.142239,0.149039,0.506567,0.0542943,0.112718,0.0351428
80837.0,0.23328,0.0512031,0.158237,0.0995476,0.339946,0.117787
80838.0,0.241355,0.365379,0.172252,0.067717,0.022667,0.13063
80839.0,0.324581,0.210715,0.165125,0.132954,0.0282473,0.138377
80840.0,0.329904,0.148003,0.150446,0.105041,0.20722,0.0593868
80841.0,0.286949,0.174496,0.219,0.0101728,0.23562,0.0737624
80842.0,0.165878,0.158121,0.264262,0.0143598,0.325912,0.0714683
80843.0,0.012722,0.0558138,0.361409,0.402573,0.10421,0.0632725
80844.0,0.166803,0.338798,0.138279,0.165636,0.0509755,0.139509
80845.0,0.112181,0.20918,0.351914,0.128243,0.0892418,0.10924
80846.0,0.360376,0.0504577,0.0662597,0.0384291,0.0979053,0.386572
80847.0,0.447623,0.150766,0.0470138,0.0206565,0.292221,0.0417199
80848.0,0.0245844,0.112159,0.267155,0.278165,0.117189,0.200748
80849.0,0.299132,0.194436,0.0827297,0.0487137,0.129221,0.245767
80850.0,0.193757,0.0274202,0.0622925,0.0519923,0.161948,0.502591
80851.0,0.562975,0.01832,0.100738,0.0922957,0.153454,0.0722174
80852.0,0.137818,0.318469,0.255185,0.166033,0.048398,0.0740972
80853.0,0.0113645,0.267004,0.0848489,0.0596157,0.529226,0.0479406
80854.0,0.230152,0.174879,0.130832,0.188034,0.127308,0.148795
80855.0,0.0415513,0.0508706,0.453845,0.0162529,0.00709868,0.430382
80856.0,0.0485201,0.384281,0.176923,0.119589,0.163132,0.107556
80857.0,0.178045,0.390914,0.0673221,0.0153081,0.124215,0.224196
80858.0,0.216864,0.223402,0.168122,0.0455458,0.297709,0.0483564
80859.0,0.139968,0.0252355,0.230907,0.159748,0.39204,0.0521007
80860.0,0.179961,0.0629489,0.418441,0.0139271,0.277237,0.047485
80861.0,0.0565824,0.113688,0.538453,0.0696252,0.0316756,0.189976
80862.0,0.16581,0.00176354,0.593797,0.0708825,0.0877338,0.0800141
80863.0,0.0707737,0.124677,0.0139264,0.0985592,0.68391,0.00815408
80864.0,0.0260629,0.608957,0.0978105,0.130407,0.0637722,0.0729899
80865.0,0.0749917,0.117357,0.0327358,0.176396,0.029575,0.568944
80866.0,0.118783,0.0274187,0.130714,0.183287,0.33256,0.207237
80867.0,0.296942,0.334282,0.205367,0.0996056,0.000912294,0.0628919
80868.0,0.113479,0.102429,0.166281,0.322296,0.239407,0.0561086
80869.0,0.0553917,0.0352347,0.297259,0.00940113,0.459724,0.14299
80870.0,0.644859,0.150147,0.107602,0.0142744,0.0510813,0.0320365
80871.0,0.0360479,0.317533,0.167449,0.399085,0.0065164,0.0733681
80872.0,0.107055,0.122977,0.192322,0.0262598,0.227255,0.324131
80873.0,0.131548,0.044401,0.0502199,0.0633324,0.52293,0.187569
80874.0,0.204322,0.465817,0.0622966,0.0391849,0.0825355,0.145844
80875.0,0.266393,0.311923,0.0549404,0.000247347,0.182948,0.183548
80876.0,0.370646,0.178393,0.01776,0.252779,0.172983,0.00743912
80877.0,0.210281,0.370803,0.000969225,0.213656,0.0948572,0.109434
80878.0,0.318866,0.0215341,0.0855095,0.0223835,0.451261,0.100446
80879.0,0.00677814,0.378126,0.00058085,0.14382,0.167865,0.30283
80880.0,0.0792739,0.205693,0.261499,0.0320547,0.127971,0.293509
80881.0,0.0324324,0.0140642,0.426886,0.0351913,0.35328,0.138146
80882.0,0.212383,0.393406,0.00451112,0.257725,0.0615979,0.0703776
80883.0,0.197223,0.316799,0.165356,0.198248,0.0544324,0.0679425
80884.0,0.123664,0.196566,0.262173,0.144335,0.0490293,0.224233
80885.0,0.250243,0.0953374,0.284868,0.297493,0.0555396,0.016519
80886.0,0.0189314,0.00634258,0.0413151,0.147449,0.73171,0.0542516
80887.0,0.115478,0.0774731,0.671635,0.0302402,0.0880171,0.0171562
80888.0,0.216315,0.0170602,0.0933763,0.272903,0.344329,0.0560164
80889.0,0.440867,0.108263,0.0312843,0.209887,0.208807,0.000891362
80890.0,0.0440916,0.233677,0.283876,0.243783,0.0258879,0.168685
80891.0,0.104578,0.125467,0.0546425,0.476416,0.136092,0.102804
80892.0,0.117284,0.24649,0.0390715,0.0299662,0.336136,0.231053
80893.0,0.0216912,0.0210156,0.0301653,0.252139,0.659756,0.0152326
80894.0,0.17562,0.0440836,0.103565,0.276164,0.129006,0.271561
80895.0,0.116305,0.284728,0.0801325,0.113357,0.0487525,0.356725
80896.0,0.231062,0.142146,0.0667412,0.288742,0.143471,0.127837
80897.0,0.0694806,0.174819,0.334806,0.130616,0.114057,0.176221
80898.0,0.46362,0.0931686,0.0307344,0.0922743,0.28622,0.0339831
80899.0,0.318737,0.149423,0.00899076,0.444027,0.0660708,0.0127516
80900.0,0.0903231,0.041302,0.417988,0.026442,0.147142,0.276803
80901.0,0.284022,0.252051,0.19442,0.048081,0.087031,0.134395
80902.0,0.185915,0.0367744,0.287038,0.213383,0.123136,0.153754
80903.0,0.216373,0.0402991,0.170506,0.255372,0.281977,0.0354734
80904.0,0.437157,0.0196781,0.0590846,0.235466,0.00594326,0.242672
80905.0,0.446597,0.200782,0.140427,0.0945987,0.0205045,0.0970913
80906.0,0.265236,0.150331,0.0108838,0.00819287,0.255284,0.310072
80907.0,0.108484,0.264704,0.0943233,0.0538094,0.32806,0.15062
80908.0,0.0244665,0.123169,0.151559,0.403889,0.163109,0.133808
80909.0,0.0459428,0.28423,0.15806,0.197181,0.164236,0.15035
80910.0,0.00232167,0.132975,0.41505,0.0564065,0.386718,0.00652826
80911.0,0.19374,0.0691322,0.190856,0.357687,0.0883352,0.10025
80912.0,0.304657,0.0106836,0.13099,0.1556,0.0708478,0.327222
80913.0,0.255938,0.0016852,0.0843786,0.364353,0.288156,0.00548858
80914.0,0.154975,0.0263221,0.19157,0.0491663,0.170678,0.407289
80915.0,0.127935,0.0033365,0.283915,0.00057394,0.581835,0.00240469
80916.0,0.00162892,0.0634388,0.212259,0.553936,0.097696,0.0710418
80917.0,0.0754098,0.198045,0.090198,0.134078,0.461853,0.0404155
80918.0,0.153649,0.0417736,0.402758,0.0278396,0.0901765,0.283803
80919.0,0.362847,0.0990735,0.116261,0.188787,0.0500677,0.182964
80920.0,0.215867,0.228532,0.0350734,0.178781,0.00236601,0.339381
80921.0,0.663335,0.00701654,0.168581,0.0333846,0.0591344,0.068548
80922.0,0.0820864,0.487037,0.0671143,0.266023,0.0454021,0.0523373
80923.0,0.0616107,0.242484,0.0494248,0.11973,0.318474,0.208275
80924.0,0.248814,0.0178358,0.136238,0.0905366,0.473134,0.0334408
80925.0,0.0776942,0.0351073,0.251125,0.374124,0.0951196,0.166831
80926.0,0.0325337,0.10924,0.20324,0.0262979,0.54315,0.0855379
80927.0,0.279974,0.0337313,0.00599161,0.156588,0.229666,0.294049
80928.0,0.554524,0.0169923,0.0454075,0.141921,0.217072,0.0240831
80929.0,0.032939,0.209167,0.149793,0.0198901,0.485626,0.102584
80930.0,0.0944149,0.0788326,0.145564,0.488869,0.110955,0.0813644
80931.0,0.189988,0.280261,0.243294,0.185556,0.0393201,0.0615814
80932.0,0.278548,0.0144664,0.443991,0.130763,0.120051,0.0121811
80933.0,0.101048,0.230224,0.172846,0.0908479,0.19816,0.206874
80934.0,0.269864,0.0186596,0.0424812,0.0771552,0.142837,0.449002
80935.0,0.147254,0.265979,0.42093,0.0296709,0.0643281,0.0718373
80936.0,0.0880708,0.286684,0.124169,0.0494393,0.214879,0.236758
80937.0,0.306819,0.0502611,0.224743,0.18661,0.126918,0.104649
80938.0,0.0509133,0.0120367,0.433347,0.0696328,0.292342,0.141729
80939.0,0.190125,0.223966,0.200779,0.165252,0.198369,0.0215092
80940.0,0.0373208,0.46948,0.0553802,0.0321817,0.169928,0.235708
80941.0,0.0949511,0.31844,0.192553,0.253951,0.0787438,0.0613614
80942.0,0.0520376,0.137882,0.112745,0.270447,0.253781,0.173107
80943.0,0.0905473,0.287333,0.226702,0.00646983,0.0578392,0.331108
80944.0,0.202419,0.133898,0.133599,0.195977,0.282641,0.0514662
80945.0,0.279725,0.20185,0.108807,0.0012815,0.191716,0.21662
80946.0,0.27531,0.27949,0.0788341,0.194945,0.0552536,0.116167
80947.0,0.27232,0.0188908,0.267246,0.0179745,0.257523,0.166046
80948.0,0.600376,0.0509151,0.000786193,0.0614497,0.191492,0.0949816
80949.0,0.255736,0.330665,0.0542529,0.0312331,0.14482,0.183293
80950.0,0.211048,0.00871767,0.139207,0.593092,0.0220139,0.0259207
80951.0,0.32239,0.114679,0.0950004,0.155741,0.192396,0.119794
80952.0,0.211394,0.0044988,0.0860471,0.0969505,0.265937,0.335173
80953.0,0.474354,0.30275,0.0692367,0.0939406,0.0360545,0.0236634
80954.0,0.204874,0.0237687,0.232844,0.273864,0.207237,0.0574122
80955.0,0.0786526,0.346763,0.139526,0.25254,0.0680727,0.114446
80956.0,0.136477,0.0144959,0.141573,0.00192961,0.257532,0.447992
80957.0,0.0220885,0.137981,0.281605,0.0191591,0.218803,0.320364
80958.0,0.0139711,0.0269859,0.169425,0.122956,0.565281,0.101382
80959.0,0.132934,0.260501,0.399512,0.16144,0.0168197,0.0287933
80960.0,0.0166574,0.0696183,0.217002,0.515847,0.0377762,0.1431
80961.0,0.0399846,0.0575002,0.0599502,0.113156,0.575959,0.15345
80962.0,0.182292,0.0631488,0.389975,0.288535,0.0720545,0.00399387
80963.0,0.0495172,0.268021,0.584031,0.0404553,0.0226556,0.0353203
80964.0,0.168394,0.255856,0.148226,0.16464,0.111383,0.151501
80965.0,0.0137807,0.441658,0.326743,0.0960321,0.0314531,0.0903327
80966.0,0.48846,0.0209516,0.298047,0.0103391,0.0828272,0.0993747
80967.0,0.0682102,0.340639,0.197347,0.227025,0.0568293,0.109949
80968.0,0.0535225,0.250319,0.152226,0.0851371,0.207451,0.251344
80969.0,0.151435,0.587661,0.150624,0.0785152,0.00477234,0.0269927
80970.0,0.228974,0.261618,0.0570045,0.0319906,0.258394,0.162019
80971.0,0.299274,0.178616,0.142298,0.0533726,0.265805,0.0606343
80972.0,0.0157467,0.517147,0.0984985,0.031437,0.19964,0.137531
80973.0,0.104031,0.0772794,0.388619,0.195559,0.219904,0.0146083
80974.0,0.13274,0.0917455,0.0702442,0.350927,0.285226,0.0691178
80975.0,0.0140383,0.0591252,0.0344058,0.237705,0.332303,0.322423
80976.0,0.061339,0.180534,0.0513156,0.262017,0.270868,0.173926
80977.0,0.251486,0.0242731,0.0725635,0.0969464,0.00875309,0.545978
80978.0,0.119498,0.00346046,0.206536,0.22659,0.215106,0.228809
80979.0,0.258047,0.122353,0.154097,0.089503,0.160485,0.215514
80980.0,0.0685119,0.139914,0.403768,0.100608,0.0451714,0.242027
80981.0,0.0537591,0.213768,0.274464,0.265851,0.184248,0.0079098
80982.0,0.0507891,0.310115,0.132447,0.160912,0.149707,0.19603
80983.0,0.183592,0.0529408,0.322356,0.005324,0.236442,0.199345
80984.0,0.231414,0.295914,0.0187582,0.267343,0.104012,0.0825585
80985.0,0.234808,0.00162394,0.174847,0.0168239,0.161827,0.410071
80986.0,0.436287,0.0083287,0.0675174,0.134003,0.223656,0.130207
80987.0,0.170653,0.188597,0.0232198,0.104847,0.343997,0.168686
80988.0,0.0976615,0.224385,0.393054,0.0235744,0.12352,0.137805
80989.0,0.0535419,0.0241623,0.444136,0.0725929,0.276849,0.128719
80990.0,0.0819487,0.00377451,0.349,0.181358,0.0257487,0.35817
80991.0,0.142345,0.231665,0.0991524,0.0452923,0.291369,0.190177
80992.0,0.389989,0.0203593,0.0415246,0.00278273,0.299578,0.245767
80993.0,0.699191,0.0556822,0.00613245,0.0301098,0.0667379,0.142147
80994.0,0.017505,0.129166,0.00485669,0.0618267,0.254183,0.532462
80995.0,0.0500445,0.325239,0.0949574,0.141944,0.293424,0.0943906
80996.0,0.0824984,0.0485958,0.0487654,0.460582,0.352291,0.00726716
80997.0,0.0711599,0.0946764,0.0665665,0.142065,0.129907,0.495626
80998.0,0.359018,0.0475589,0.305413,0.140381,0.137999,0.00963128
80999.0,0.187748,0.0120644,0.0975717,0.647949,0.0274032,0.0272633
81000.0,0.049758,0.254832,0.0370738,0.162318,0.340912,0.155106
81001.0,0.266585,0.0616293,0.0957092,0.0850826,0.426919,0.0640755
81002.0,0.0150649,0.318974,0.455119,0.0650684,0.142004,0.00376978
81003.0,0.000750708,0.000614231,0.223404,0.0468271,0.070218,0.658185
81004.0,0.014034,0.571202,0.0204006,0.214861,0.135379,0.0441238
81005.0,0.27234,0.0619187,0.224405,0.0784666,0.313401,0.0494683
81006.0,0.476495,0.062165,0.0755563,0.0782866,0.157849,0.149647
81007.0,0.33623,0.0319305,0.0451571,0.174727,0.0895348,0.322421
81008.0,0.169662,0.00416228,0.692624,0.101523,0.00815762,0.0238711
81009.0,0.142385,0.0470516,0.478519,0.137345,0.164895,0.0298049
81010.0,0.336087,0.0893815,0.0810857,0.0488169,0.0929654,0.351663
81011.0,0.0617151,0.214232,0.299294,0.267573,0.106151,0.0510345
81012.0,0.252898,0.221938,0.142958,0.0220851,0.0739131,0.286207
81013.0,0.145883,0.269109,0.0253432,0.238812,0.277678,0.0431757
81014.0,0.0717203,0.1035,0.614184,0.150803,0.0124655,0.0473272
81015.0,0.23029,0.0493054,0.395776,0.0709665,0.181301,0.0723605
