simulation,Entropy,Sharpness,Gradient,RMS_Contrast,SNR
71692.0,0.452511,0.00212103,0.265693,0.124496,0.155178
71693.0,0.0609702,0.183238,0.0170838,0.527258,0.211451
71694.0,0.412822,0.359892,0.0653393,0.141072,0.0208745
71695.0,0.0313907,0.101083,0.219556,0.601499,0.0464717
71696.0,0.0940876,0.298312,0.274313,0.175662,0.157625
71697.0,0.369584,0.153482,0.0139339,0.0253771,0.437623
71698.0,0.156939,0.309968,0.0407788,0.151828,0.340487
71699.0,0.363037,0.0361634,0.246374,0.346736,0.00768973
71700.0,0.023708,0.322226,0.0318083,0.367695,0.254563
71701.0,0.0151415,0.15387,0.69241,0.0253746,0.113204
71702.0,0.102365,0.387068,0.167394,0.209869,0.133303
71703.0,0.0234024,0.463804,0.0141411,0.262302,0.236351
71704.0,0.0603157,0.238263,0.503133,0.181901,0.0163871
71705.0,0.0150028,0.582027,0.0736284,0.155872,0.17347
71706.0,0.271045,0.380354,0.0225145,0.304737,0.0213488
71707.0,0.00866614,0.027859,0.0327215,0.338877,0.591876
71708.0,0.30458,0.391147,0.101006,0.11818,0.0850874
71709.0,0.190424,0.0208653,0.0983619,0.585033,0.105315
71710.0,0.161135,0.07881,0.729265,0.00246449,0.0283262
71711.0,0.265958,0.0823845,0.100278,0.16872,0.382659
71712.0,0.0648667,0.316409,0.250481,0.022748,0.345496
71713.0,0.0534617,0.419068,0.471771,0.0265501,0.0291485
71714.0,0.0797356,0.14164,0.651437,0.0218525,0.105336
71715.0,0.183475,0.254937,0.0558221,0.202706,0.30306
71716.0,0.384989,0.218052,0.17809,0.163383,0.0554855
71717.0,0.0127018,0.315972,0.211877,0.123702,0.335747
71718.0,0.0176634,0.134145,0.0412836,0.0713136,0.735595
71719.0,0.0152485,0.583472,0.0535136,0.333069,0.0146965
71720.0,0.545242,0.0202647,0.166568,0.132104,0.135821
71721.0,0.413931,0.0525705,0.37884,0.145346,0.00931298
71722.0,0.318461,0.237908,0.186472,0.235725,0.0214342
71723.0,0.493208,0.000733575,0.0718053,0.101857,0.332397
71724.0,0.311909,0.0978669,0.151348,0.369439,0.069437
71725.0,0.138106,0.447442,0.165494,0.0973079,0.15165
71726.0,0.238583,0.163318,0.305037,0.176733,0.116329
71727.0,0.304332,0.000380177,0.00148747,0.443148,0.250653
71728.0,0.0786209,0.0278366,0.368147,0.257883,0.267513
71729.0,0.0067791,0.00542197,0.318099,0.395228,0.274472
71730.0,0.0760311,0.31297,0.107028,0.423329,0.0806414
71731.0,0.26042,0.0411177,0.405318,0.224905,0.0682404
71732.0,0.0478608,0.00746325,0.277809,0.150899,0.515967
71733.0,0.389542,0.511132,0.0666459,0.0112899,0.0213906
71734.0,0.000810388,0.0162914,0.783429,0.0438415,0.155628
71735.0,0.027231,0.41698,0.0766638,0.331549,0.147576
71736.0,0.00481116,0.207947,0.20221,0.560149,0.0248831
71737.0,0.164993,0.307967,0.418828,0.0995564,0.00865537
71738.0,0.0266678,0.175282,0.0169886,0.598239,0.182822
71739.0,0.349412,0.112756,0.0844999,0.340788,0.112545
71740.0,0.0798276,0.0642638,0.345819,0.120348,0.389741
71741.0,0.00837165,0.874712,0.0295443,0.0767036,0.0106689
71742.0,0.0309758,0.244999,0.139456,0.394538,0.190031
71743.0,0.00807389,0.160961,0.249129,0.231706,0.35013
71744.0,0.090506,0.257217,0.232248,0.12712,0.292908
71745.0,0.153004,0.112814,0.273883,0.0780393,0.382259
71746.0,0.042952,0.031661,0.354959,0.534435,0.0359929
71747.0,0.114787,0.0513118,0.475484,0.263546,0.0948711
71748.0,0.0394102,0.41679,0.181117,0.00624666,0.356436
71749.0,0.0878472,0.446263,0.00965049,0.00735656,0.448882
71750.0,0.0702132,0.258753,0.0255635,0.156845,0.488626
71751.0,0.513702,0.046099,0.0311989,0.215777,0.193223
71752.0,0.0782433,0.115492,0.442845,0.158477,0.204942
71753.0,0.152058,0.245741,0.516872,0.0313335,0.0539959
71754.0,0.162138,0.420441,0.18409,0.206397,0.0269332
71755.0,0.0888262,0.110968,0.274547,0.0400121,0.485647
71756.0,0.160392,0.02156,0.0891328,0.646947,0.081969
71757.0,0.277848,0.0254586,0.421188,0.255506,0.0199994
71758.0,0.382988,0.00830622,0.379042,0.0412898,0.188374
71759.0,0.124452,0.0939083,0.0762277,0.673616,0.0317958
71760.0,0.702273,0.0114386,0.0638122,0.111743,0.110733
71761.0,0.133798,0.025337,0.349231,0.146263,0.345371
71762.0,0.0567388,0.135269,0.0799168,0.140757,0.587318
71763.0,0.457164,0.30962,0.0217001,0.0807406,0.130775
71764.0,0.250581,0.401058,0.00845613,0.240248,0.0996572
71765.0,0.373356,0.203597,0.0497527,0.207593,0.165702
71766.0,0.135114,0.205018,0.0531274,0.276104,0.330636
71767.0,0.126889,0.191888,0.446591,0.169173,0.065459
71768.0,0.373332,0.173054,0.111842,0.284384,0.0573874
71769.0,0.0225133,0.461478,0.0685134,0.14724,0.300254
71770.0,0.541924,0.175654,0.0929014,0.02797,0.161551
71771.0,0.295684,0.342363,0.0100767,0.214121,0.137756
71772.0,0.113397,0.0551105,0.53809,0.191876,0.101527
71773.0,0.0309114,0.371441,0.229546,0.272866,0.0952355
71774.0,0.422227,0.0552717,0.077114,0.184531,0.260856
71775.0,0.0379148,0.0895466,0.00762024,0.509632,0.355287
71776.0,0.122615,0.443205,0.367144,0.0211825,0.0458531
71777.0,0.0539275,0.195476,0.472332,0.219529,0.0587354
71778.0,0.424486,0.0130554,0.104695,0.188565,0.269198
71779.0,0.302469,0.092612,0.253808,0.340141,0.0109703
71780.0,0.107497,0.583727,0.0770239,0.141992,0.0897603
71781.0,0.272854,0.105313,0.0046207,0.264862,0.35235
71782.0,0.162802,0.283373,0.0094301,0.0239411,0.520454
71783.0,0.318913,0.0644993,0.179951,0.151014,0.285622
71784.0,0.000155307,0.737937,0.133788,0.03365,0.0944697
71785.0,0.0348271,0.771585,0.0400451,0.150789,0.00275442
71786.0,0.278785,0.0909976,0.0750103,0.421116,0.134091
71787.0,0.107846,0.683933,0.0613159,0.0227588,0.124146
71788.0,0.102636,0.0138912,0.400764,0.216728,0.26598
71789.0,0.0125903,0.0261539,0.0827583,0.711837,0.166661
71790.0,0.461227,0.108391,0.0921034,0.26551,0.0727682
71791.0,0.123406,0.0526174,0.0678868,0.54692,0.20917
71792.0,0.0651254,0.399388,0.362924,0.0963546,0.0762081
71793.0,0.0161011,0.582641,0.210031,0.0130895,0.178137
71794.0,0.367036,0.175855,0.0313977,0.322975,0.102736
71795.0,0.436111,0.00456766,0.178343,0.217918,0.163061
71796.0,0.303027,0.151091,0.248666,0.112019,0.185197
71797.0,0.0240073,0.32254,0.0395856,0.178702,0.435165
71798.0,0.0626697,0.225211,0.0640082,0.0714276,0.576684
71799.0,0.0863172,0.0499667,0.555356,0.14195,0.166409
71800.0,0.06945,0.144527,0.119164,0.548087,0.118773
71801.0,0.328581,0.207251,0.412388,0.0169235,0.034856
71802.0,0.250325,0.45762,0.0846341,0.10584,0.101581
71803.0,0.265345,0.0476161,0.199146,0.161056,0.326838
71804.0,0.0334341,0.213308,0.0347635,0.648644,0.0698496
71805.0,0.0658865,0.301827,0.242587,0.149287,0.240413
71806.0,0.677101,0.0732412,0.190241,0.0496247,0.00979179
71807.0,0.0681113,0.0674369,0.252391,0.269911,0.34215
71808.0,0.0348601,0.302205,0.568196,0.0622193,0.0325196
71809.0,0.0201779,0.180849,0.336759,0.211926,0.250288
71810.0,0.0969425,0.0665778,0.135298,0.329448,0.371734
71811.0,0.0916153,0.21863,0.570457,0.0803951,0.0389025
71812.0,0.34773,0.0557413,0.387264,0.0808528,0.128412
71813.0,0.0553443,0.213097,0.335324,0.357323,0.0389114
71814.0,0.138759,0.07667,0.242847,0.186931,0.354793
71815.0,0.213876,0.460631,0.129109,0.0297748,0.166609
71816.0,0.123551,0.263876,0.387417,0.0793156,0.14584
71817.0,0.179178,0.343273,0.208307,0.0639906,0.205251
71818.0,0.254513,0.0891927,0.084446,0.513913,0.0579352
71819.0,0.139949,0.470126,0.0876179,0.246044,0.0562634
71820.0,0.336056,0.0743187,0.306188,0.244908,0.0385297
71821.0,0.112164,0.0970512,0.0533654,0.250074,0.487346
71822.0,0.154527,0.255801,0.197714,0.38802,0.00393769
71823.0,0.0635578,0.159465,0.189449,0.479816,0.107712
71824.0,0.0378775,0.323815,0.0968415,0.425663,0.115804
71825.0,0.671173,0.214512,0.0522338,0.00570903,0.0563718
71826.0,0.248535,0.401708,0.0577102,0.159604,0.132442
71827.0,0.322105,0.368209,0.0601113,0.217004,0.0325709
71828.0,0.0625505,0.47329,0.06803,0.304696,0.0914333
71829.0,0.0302069,0.313087,0.205991,0.298279,0.152436
71830.0,0.0503157,0.387751,0.287304,0.24957,0.0250595
71831.0,0.0753892,0.058201,0.215452,0.206536,0.444422
71832.0,0.633122,0.0584217,0.0199048,0.090299,0.198253
71833.0,0.019436,0.261921,0.0039128,0.609786,0.104944
71834.0,0.0339106,0.162626,0.0211368,0.418842,0.363485
71835.0,0.0366866,0.0653063,0.418311,0.121058,0.358639
71836.0,0.232905,0.617447,0.00228789,0.0444998,0.10286
71837.0,0.127844,0.144085,0.367654,0.189459,0.170958
71838.0,0.456823,0.0680417,0.110795,0.330902,0.0334378
71839.0,0.0861475,0.743249,0.0460587,0.0190278,0.105517
71840.0,0.0611302,0.678475,0.0409903,0.0264921,0.192912
71841.0,0.0508807,0.37211,0.0168807,0.236957,0.323171
71842.0,0.18293,0.389683,0.111848,0.29708,0.0184581
71843.0,0.164804,0.00100305,0.222541,0.0380854,0.573567
71844.0,0.0664389,0.473812,0.103184,0.0110623,0.345503
71845.0,0.300432,0.0353375,0.386463,0.0342718,0.243496
71846.0,0.0484536,0.744234,0.0706874,0.042958,0.0936673
71847.0,0.0510125,0.101897,0.448683,0.357248,0.0411597
71848.0,0.406376,0.278296,0.0709699,0.020325,0.224033
71849.0,0.0618241,0.570759,0.331149,0.0350523,0.00121571
71850.0,0.0299381,0.179631,0.279791,0.304176,0.206464
71851.0,0.0231453,0.562799,0.221127,0.136145,0.0567827
71852.0,0.090908,0.0702557,0.091141,0.274829,0.472866
71853.0,0.360107,0.0237593,0.125742,0.458826,0.0315659
71854.0,0.0635997,0.266192,0.117844,0.209549,0.342815
71855.0,0.32924,0.461969,0.0561604,0.102058,0.0505731
71856.0,0.240104,0.0544,0.437237,0.182527,0.0857321
71857.0,0.0773311,0.309373,0.282475,0.264394,0.0664271
71858.0,0.26452,0.175443,0.431312,0.0728099,0.0559152
71859.0,0.151346,0.136056,0.366612,0.215542,0.130445
71860.0,0.105122,0.314569,0.0685287,0.497425,0.0143547
71861.0,0.212547,0.0671963,0.216824,0.246618,0.256815
71862.0,0.473184,0.0502781,0.0312733,0.101873,0.343392
71863.0,0.136087,0.294423,0.342415,0.0543344,0.172741
71864.0,0.596661,0.0124131,0.0428523,0.0715949,0.276478
71865.0,0.171353,0.22398,0.14495,0.0732409,0.386477
71866.0,0.0195814,0.386839,0.121304,0.117355,0.35492
71867.0,0.15767,0.303768,0.0937051,0.0519733,0.392884
71868.0,0.491864,0.334285,0.062918,0.0450274,0.0659062
71869.0,0.186087,0.0718954,0.292518,0.212371,0.237128
71870.0,0.087625,0.616475,0.0967529,0.090436,0.108711
71871.0,0.00134405,0.273564,0.129521,0.287305,0.308267
71872.0,0.326359,0.00254929,0.10411,0.425449,0.141532
71873.0,0.00388502,0.344926,0.00230868,0.0970442,0.551836
71874.0,0.286782,0.0512936,0.44629,0.00810444,0.20753
71875.0,0.123445,0.146812,0.0388253,0.568009,0.122909
71876.0,0.187771,0.440784,0.0397109,0.317399,0.0143346
71877.0,0.0532342,0.288694,0.231789,0.163296,0.262987
71878.0,0.360381,0.0949148,0.262824,0.0346794,0.247201
71879.0,0.355476,0.240878,0.060951,0.0763484,0.266346
71880.0,0.425805,0.107401,0.0026948,0.447238,0.016861
71881.0,0.0486269,0.199197,0.665087,0.085316,0.00177312
71882.0,0.210452,0.159981,0.00622289,0.150173,0.473172
71883.0,0.159741,0.221075,0.16734,0.289656,0.162188
71884.0,0.444938,0.126895,0.025609,0.368728,0.0338302
71885.0,0.514228,0.298907,0.00612368,0.0433328,0.137409
71886.0,0.146056,0.256479,0.03719,0.0229328,0.537342
71887.0,0.304088,0.0895528,0.261325,0.0798751,0.265159
71888.0,0.237028,0.181221,0.324289,0.179271,0.0781917
71889.0,0.26979,0.145712,0.373781,0.0518926,0.158824
71890.0,0.00354623,0.297731,0.0276343,0.315303,0.355786
71891.0,0.4639,0.40602,0.0225376,0.105595,0.00194818
71892.0,0.244128,0.188189,0.0518039,0.16463,0.35125
71893.0,0.2415,0.128035,0.391083,0.112993,0.12639
71894.0,0.0204787,0.0344907,0.619193,0.324735,0.00110196
71895.0,0.287359,0.113636,0.220943,0.311394,0.0666669
71896.0,0.417179,0.39354,0.00301166,0.0545726,0.131697
71897.0,0.00901633,0.0464206,0.108501,0.499197,0.336865
71898.0,0.0232154,0.335121,0.0648326,0.188948,0.387883
71899.0,0.0687485,0.674401,0.127912,0.0421676,0.086771
71900.0,0.165215,0.30958,0.297508,0.150541,0.0771549
71901.0,0.280968,0.388714,0.000328147,0.156306,0.173684
71902.0,0.174583,0.0574048,0.518752,0.177643,0.0716165
71903.0,0.16916,0.192553,0.366286,0.0309534,0.241048
71904.0,0.429368,0.0277396,0.0776705,0.0477461,0.417475
71905.0,0.24486,0.0451963,0.410701,0.143084,0.156159
71906.0,0.0140289,0.714693,0.130779,0.0633248,0.0771737
71907.0,0.102404,0.23102,0.0376144,0.00781733,0.621144
71908.0,0.156063,0.0219244,0.265595,0.412641,0.143777
71909.0,0.00900097,0.373044,0.365992,0.0096306,0.242332
71910.0,0.43202,0.258422,0.161905,0.0705939,0.07706
71911.0,0.206014,0.0776862,0.294092,0.392553,0.0296556
71912.0,0.298413,0.151039,0.066662,0.367027,0.116859
71913.0,0.100283,0.467965,0.0683774,0.184328,0.179046
71914.0,0.260578,0.0258979,0.250641,0.361669,0.101213
71915.0,0.361971,0.00501382,0.275119,0.16713,0.190767
71916.0,0.211099,0.262623,0.448451,0.0730354,0.00479202
71917.0,0.423972,0.0156725,0.156942,0.0186596,0.384754
71918.0,0.0872511,0.308413,0.469945,0.0237557,0.110635
71919.0,0.00919907,0.128695,0.358283,0.486522,0.0173011
71920.0,0.380744,0.20257,0.350585,0.0324513,0.0336501
71921.0,0.108482,0.196952,0.0597364,0.232628,0.402202
71922.0,0.181754,0.0376973,0.0518829,0.123642,0.605024
71923.0,0.005518,0.375781,0.167387,0.186459,0.264855
71924.0,0.0402564,0.744418,0.00487863,0.110273,0.100174
71925.0,0.247688,0.0132628,0.62636,0.059401,0.0532884
71926.0,0.579439,0.03543,0.0678157,0.278878,0.0384369
71927.0,0.148976,0.469766,0.0495427,0.208215,0.123501
71928.0,0.130041,0.538169,0.0247147,0.0422014,0.264873
71929.0,0.0777177,0.125525,0.132139,0.412729,0.251889
71930.0,0.0322107,0.561242,0.0569409,0.239114,0.110492
71931.0,0.0400116,0.185919,0.30864,0.389205,0.076224
71932.0,0.28304,0.0912815,0.219664,0.0714327,0.334581
71933.0,0.337166,0.464286,0.0467216,0.136944,0.0148828
71934.0,0.337429,0.202995,0.0560614,0.394227,0.0092872
71935.0,0.303514,0.134553,0.173563,0.0146394,0.373731
71936.0,0.016948,0.174328,0.181995,0.0350206,0.591709
71937.0,0.194189,0.4187,0.261007,0.0397961,0.0863077
71938.0,0.0846186,0.108292,0.183463,0.380614,0.243013
71939.0,0.00917752,0.0308336,0.0189549,0.57081,0.370224
71940.0,0.055574,0.168313,0.550661,0.142628,0.0828236
71941.0,0.173103,0.195961,0.207907,0.416088,0.00694117
71942.0,0.0408829,0.206056,0.0799809,0.203979,0.469101
71943.0,0.00441712,0.202577,0.250664,0.235641,0.306701
71944.0,0.281938,0.353053,0.0192282,0.0619947,0.283786
71945.0,0.0596197,0.020289,0.348253,0.235093,0.336746
71946.0,0.271584,0.132923,0.187838,0.160876,0.246779
71947.0,0.252491,0.000769205,0.447994,0.133532,0.165214
71948.0,0.34475,0.0403612,0.0851685,0.383066,0.146655
71949.0,0.166985,0.0852132,0.122427,0.206541,0.418833
71950.0,0.176511,0.0880738,0.290144,0.165141,0.28013
71951.0,0.0440746,0.00255424,0.217656,0.0323132,0.703402
71952.0,0.18395,0.54233,0.116232,0.0586868,0.0988009
71953.0,0.000394677,0.289836,0.475078,0.0974438,0.137248
71954.0,0.0547944,0.0645428,0.251019,0.580458,0.0491862
71955.0,0.0607105,0.318772,0.324022,0.0931963,0.203299
71956.0,0.0733951,0.0541819,0.544073,0.0267265,0.301623
71957.0,0.290589,0.281415,0.0239909,0.341613,0.0623921
71958.0,0.317772,0.000972145,0.276966,0.271797,0.132493
71959.0,0.0262273,0.014092,0.489246,0.226609,0.243825
71960.0,0.0710117,0.357096,0.390366,0.171583,0.00994291
71961.0,0.131621,0.268215,0.218944,0.335193,0.0460273
71962.0,0.0214763,0.253795,0.458694,0.24083,0.0252053
71963.0,0.370541,0.305173,0.161046,0.0409918,0.122248
71964.0,0.179695,0.536445,0.102,0.156655,0.0252052
71965.0,0.221111,0.501565,0.190782,0.0332668,0.0532749
71966.0,0.137557,0.280803,0.246246,0.249216,0.0861773
71967.0,0.0477171,0.418479,0.0130563,0.482951,0.0377959
71968.0,0.118369,0.25999,0.0835874,0.0457058,0.492347
71969.0,0.107722,0.277635,0.109796,0.384764,0.120083
71970.0,0.0939487,0.206703,0.283375,0.329453,0.0865211
71971.0,0.0382617,0.287006,0.472634,0.0182259,0.183873
71972.0,0.225769,0.331716,0.214278,0.1874,0.0408357
71973.0,0.0203002,0.0797279,0.471045,0.297748,0.131178
71974.0,0.175762,0.246904,0.00374212,0.390125,0.183467
71975.0,0.000158459,0.504114,0.0382632,0.423765,0.0336988
71976.0,0.611278,0.0866308,0.137737,0.133645,0.0307099
71977.0,0.0210677,0.0100094,0.152517,0.511619,0.304787
71978.0,0.102825,0.569089,0.10161,0.21736,0.00911603
71979.0,0.0402082,0.191394,0.0900111,0.612171,0.0662159
71980.0,0.0270548,0.120038,0.522451,0.143508,0.186947
71981.0,0.129128,0.140104,0.463974,0.0568798,0.209914
71982.0,0.213188,0.0376479,0.373669,0.355256,0.0202378
71983.0,0.0129916,0.271222,0.0336341,0.65524,0.0269126
71984.0,0.167041,0.0302534,0.554818,0.236148,0.0117404
71985.0,0.492812,0.16991,0.120111,0.00241952,0.214748
71986.0,0.563232,0.106758,0.0908358,0.016168,0.223007
71987.0,0.653756,0.037395,0.101262,0.0467189,0.160868
71988.0,0.398993,0.232169,0.06348,0.237681,0.067677
71989.0,0.0203718,0.580597,0.0579114,0.016676,0.324444
71990.0,0.106365,0.0146257,0.00876465,0.0825393,0.787705
71991.0,0.66291,0.00293703,0.116251,0.179414,0.0384882
71992.0,0.146906,0.0883347,0.597046,0.117536,0.0501774
71993.0,0.0193685,0.0297189,0.513268,0.362338,0.075306
71994.0,0.314403,0.0341402,0.207576,0.431663,0.0122181
71995.0,0.303955,0.170673,0.32344,0.0384769,0.163455
71996.0,0.0677297,0.0172239,0.567494,0.059355,0.288198
71997.0,0.313624,0.0359282,0.177871,0.471477,0.00109929
71998.0,0.325885,0.103337,0.173171,0.30052,0.0970867
71999.0,0.384408,0.38687,0.168708,0.0446966,0.0153173
72000.0,0.0191678,0.344167,0.206504,0.396827,0.0333351
72001.0,0.00343215,0.160237,0.228741,0.222217,0.385373
72002.0,0.184608,0.320223,0.055143,0.430675,0.00935008
72003.0,0.762746,0.0309773,0.0628202,0.0116657,0.13179
72004.0,0.0809589,0.0606776,0.371277,0.15232,0.334766
72005.0,0.0801187,0.0955006,0.674189,0.135628,0.0145637
72006.0,0.0971089,0.147505,0.484766,0.0995246,0.171096
72007.0,0.152828,0.243227,0.116607,0.0103661,0.476971
72008.0,0.407762,0.153913,0.0695466,0.28121,0.0875683
72009.0,0.0815037,0.0823984,0.615165,0.0440684,0.176864
72010.0,0.0961614,0.0890556,0.425745,0.040966,0.348072
72011.0,0.352936,0.397925,0.0359898,0.00817439,0.204975
72012.0,0.190672,0.248445,0.0501276,0.215258,0.295497
72013.0,0.192445,0.186653,0.146847,0.154902,0.319153
72014.0,0.00297402,0.354078,0.373312,0.0922264,0.17741
72015.0,0.0183337,0.398483,0.539982,0.0296367,0.0135642
72016.0,0.598533,0.0386821,0.215509,0.0146867,0.132589
72017.0,0.278977,0.227261,0.288442,0.161752,0.0435672
72018.0,0.296268,0.425759,0.000180688,0.0726702,0.205122
72019.0,0.0652735,0.42397,0.21498,0.0945977,0.201178
72020.0,0.160814,0.136209,0.28909,0.391582,0.022304
72021.0,0.548254,0.109551,0.0482506,0.0200215,0.273923
72022.0,0.520358,0.0558071,0.0178582,0.265528,0.140449
72023.0,0.0929839,0.168678,0.0521727,0.65806,0.0281053
72024.0,0.314659,0.167899,0.399519,0.0570624,0.0608606
72025.0,0.0358407,0.0140907,0.0336971,0.309718,0.606654
72026.0,0.493222,0.158676,0.286869,0.0101875,0.051046
72027.0,0.0689435,0.0491483,0.759375,0.0104741,0.112059
72028.0,0.127764,0.0236561,0.205742,0.588753,0.0540844
72029.0,0.129873,0.406946,0.0673567,0.203652,0.192171
72030.0,0.387086,0.219198,0.104789,0.227739,0.0611881
72031.0,0.135372,0.38949,0.0182555,0.0818762,0.375006
72032.0,0.317454,0.157371,0.119319,0.216689,0.189168
72033.0,0.127351,0.155455,0.0109248,0.516972,0.189297
72034.0,0.477846,0.082264,0.166339,0.11165,0.161901
72035.0,0.0772464,0.460444,0.109397,0.302367,0.0505453
72036.0,0.00980996,0.0126732,0.694893,0.210332,0.0722917
72037.0,0.364267,0.0218305,0.198989,0.208703,0.20621
72038.0,0.182384,0.0189127,0.133376,0.265519,0.399808
72039.0,0.307832,0.14506,0.354095,0.097922,0.0950905
72040.0,0.329618,0.0871998,0.114532,0.320805,0.147846
72041.0,0.444011,0.046833,0.274262,0.124611,0.110283
72042.0,0.108178,0.0617834,0.0948556,0.348782,0.386401
72043.0,0.10396,0.0684812,0.0327605,0.000671369,0.794127
72044.0,0.0581998,0.0821249,0.121121,0.335346,0.403209
72045.0,0.363147,0.226474,0.108624,0.0936906,0.208065
72046.0,0.24118,0.0751269,0.0381032,0.3045,0.34109
72047.0,0.223581,0.0504975,0.0662445,0.260383,0.399294
72048.0,0.158502,0.182711,0.15102,0.243756,0.26401
72049.0,0.120695,0.347973,0.180613,0.182037,0.168682
72050.0,0.228911,0.0175745,0.0594958,0.272548,0.421471
72051.0,0.342707,0.468961,0.168594,0.0058296,0.0139088
72052.0,0.141756,0.168601,0.175973,0.503156,0.0105138
72053.0,0.342082,0.163001,0.144709,0.30244,0.0477677
72054.0,0.189307,0.0723216,0.0193547,0.229064,0.489953
72055.0,0.0171519,0.00720206,0.43334,0.115556,0.42675
72056.0,0.318352,0.297483,0.102845,0.131537,0.149784
72057.0,0.143888,0.139521,0.687662,0.0196786,0.00924991
72058.0,0.651041,0.00499257,0.0976332,0.0768025,0.169531
72059.0,0.653362,0.0743674,0.135802,0.113073,0.0233959
72060.0,0.150053,0.23902,0.229068,0.0442484,0.33761
72061.0,0.022981,0.415532,0.200954,0.355057,0.00547641
72062.0,0.194884,0.0638866,0.379609,0.330269,0.0313515
72063.0,0.0490644,0.153833,0.0545318,0.359409,0.383162
72064.0,0.399098,0.0925134,0.410974,0.0343162,0.0630985
72065.0,0.0861333,0.135219,0.209784,0.470168,0.0986956
72066.0,0.169679,0.113445,0.0720705,0.337,0.307806
72067.0,0.164899,0.0868084,0.463511,0.094913,0.189868
72068.0,0.375684,0.0940881,0.30488,0.0772758,0.148072
72069.0,0.0916463,0.341835,0.189581,0.0660406,0.310897
72070.0,0.361884,0.1663,0.265594,0.0307573,0.175465
72071.0,0.09788,0.0593198,0.287888,0.340683,0.214229
72072.0,0.18753,0.41067,0.0476979,0.336772,0.0173307
72073.0,0.0986013,0.330013,0.164666,0.274096,0.132623
72074.0,0.0543813,0.0656227,0.578543,0.161541,0.139912
72075.0,0.100875,0.183475,0.205239,0.405813,0.104598
72076.0,0.19367,0.348351,0.132855,0.321666,0.00345796
